Joint1(deg),Joint2(deg),Joint3(deg),Joint4(deg),Joint5(deg),Joint6(deg)
-30.64,55.64,-50.93,-33.73,-54.81,-1.34
-30.64,55.64,-50.93,-33.73,-54.81,-1.34
-30.64,55.64,-50.93,-33.73,-54.81,-1.34
-30.64,55.64,-50.93,-33.73,-54.81,-1.34
-30.71,55.93,-50.79,-33.69,-54.70,-1.34
-30.71,55.93,-50.79,-33.69,-54.70,-1.34
-30.71,55.93,-50.79,-33.69,-54.70,-1.34
-30.82,56.21,-50.63,-33.65,-54.57,-1.33
-30.82,56.21,-50.63,-33.65,-54.57,-1.33
-30.82,56.21,-50.63,-33.65,-54.57,-1.33
-30.82,56.21,-50.63,-33.65,-54.57,-1.33
-30.82,56.21,-50.63,-33.65,-54.57,-1.33
-30.95,56.50,-50.48,-33.61,-54.42,-1.33
-30.95,56.50,-50.48,-33.61,-54.42,-1.33
-30.95,56.50,-50.48,-33.61,-54.42,-1.33
-31.10,56.77,-50.34,-33.58,-54.26,-1.32
-31.10,56.77,-50.34,-33.58,-54.26,-1.32
-31.10,56.77,-50.34,-33.58,-54.26,-1.32
-31.10,56.77,-50.34,-33.58,-54.26,-1.32
-31.10,56.77,-50.34,-33.58,-54.26,-1.32
-31.26,57.02,-50.20,-33.55,-54.09,-1.31
-31.26,57.02,-50.20,-33.55,-54.09,-1.31
-31.26,57.02,-50.20,-33.55,-54.09,-1.31
-31.26,57.02,-50.20,-33.55,-54.09,-1.31
-31.14,56.91,-50.27,-33.56,-54.21,-1.32
-31.14,56.91,-50.27,-33.56,-54.21,-1.32
-31.14,56.91,-50.27,-33.56,-54.21,-1.32
-31.14,56.91,-50.27,-33.56,-54.21,-1.32
-31.32,57.07,-50.18,-33.52,-54.12,-1.31
-31.32,57.07,-50.18,-33.52,-54.12,-1.31
-31.32,57.07,-50.18,-33.52,-54.12,-1.31
-31.32,57.07,-50.18,-33.52,-54.12,-1.31
-31.60,57.18,-50.10,-33.49,-53.99,-1.31
-31.60,57.18,-50.10,-33.49,-53.99,-1.31
-31.60,57.18,-50.10,-33.49,-53.99,-1.31
-31.60,57.18,-50.10,-33.49,-53.99,-1.31
-31.95,57.25,-50.03,-33.45,-53.85,-1.30
-31.95,57.25,-50.03,-33.45,-53.85,-1.30
-31.95,57.25,-50.03,-33.45,-53.85,-1.30
-31.95,57.25,-50.03,-33.45,-53.85,-1.30
-32.33,57.31,-49.97,-33.42,-53.70,-1.29
-32.33,57.31,-49.97,-33.42,-53.70,-1.29
-32.33,57.31,-49.97,-33.42,-53.70,-1.29
-32.33,57.31,-49.97,-33.42,-53.70,-1.29
-32.72,57.37,-49.91,-33.39,-53.54,-1.28
-32.72,57.37,-49.91,-33.39,-53.54,-1.28
-32.72,57.37,-49.91,-33.39,-53.54,-1.28
-32.72,57.37,-49.91,-33.39,-53.54,-1.28
-32.36,57.42,-49.92,-33.40,-53.66,-1.29
-32.36,57.42,-49.92,-33.40,-53.66,-1.29
-32.36,57.42,-49.92,-33.40,-53.66,-1.29
-32.36,57.42,-49.92,-33.40,-53.66,-1.29
-32.51,57.60,-49.82,-33.37,-53.56,-1.29
-32.51,57.60,-49.82,-33.37,-53.56,-1.29
-32.51,57.60,-49.82,-33.37,-53.56,-1.29
-32.51,57.60,-49.82,-33.37,-53.56,-1.29
-32.77,57.74,-49.74,-33.34,-53.44,-1.28
-32.77,57.74,-49.74,-33.34,-53.44,-1.28
-32.77,57.74,-49.74,-33.34,-53.44,-1.28
-32.77,57.74,-49.74,-33.34,-53.44,-1.28
-33.10,57.85,-49.66,-33.31,-53.29,-1.28
-33.10,57.85,-49.66,-33.31,-53.29,-1.28
-33.10,57.85,-49.66,-33.31,-53.29,-1.28
-33.10,57.85,-49.66,-33.31,-53.29,-1.28
-33.47,57.94,-49.59,-33.29,-53.14,-1.27
-33.47,57.94,-49.59,-33.29,-53.14,-1.27
-33.47,57.94,-49.59,-33.29,-53.14,-1.27
-33.47,57.94,-49.59,-33.29,-53.14,-1.27
-33.85,58.03,-49.52,-33.26,-52.98,-1.26
-33.85,58.03,-49.52,-33.26,-52.98,-1.26
-33.85,58.03,-49.52,-33.26,-52.98,-1.26
-33.85,58.03,-49.52,-33.26,-52.98,-1.26
-33.48,57.98,-49.57,-33.28,-53.13,-1.27
-33.48,57.98,-49.57,-33.28,-53.13,-1.27
-33.48,57.98,-49.57,-33.28,-53.13,-1.27
-33.48,57.98,-49.57,-33.28,-53.13,-1.27
-33.56,58.18,-49.50,-33.26,-53.00,-1.26
-33.56,58.18,-49.50,-33.26,-53.00,-1.26
-33.56,58.18,-49.50,-33.26,-53.00,-1.26
-33.56,58.18,-49.50,-33.26,-53.00,-1.26
-33.72,58.32,-49.48,-33.25,-52.81,-1.25
-33.72,58.32,-49.48,-33.25,-52.81,-1.25
-33.72,58.32,-49.48,-33.25,-52.81,-1.25
-33.72,58.32,-49.48,-33.25,-52.81,-1.25
-33.92,58.43,-49.48,-33.24,-52.60,-1.24
-33.92,58.43,-49.48,-33.24,-52.60,-1.24
-33.92,58.43,-49.48,-33.24,-52.60,-1.24
-33.92,58.43,-49.48,-33.24,-52.60,-1.24
-34.10,58.51,-49.49,-33.24,-52.41,-1.23
-34.10,58.51,-49.49,-33.24,-52.41,-1.23
-34.10,58.51,-49.49,-33.24,-52.41,-1.23
-34.10,58.51,-49.49,-33.24,-52.41,-1.23
-34.23,58.57,-49.50,-33.23,-52.29,-1.22
-34.23,58.57,-49.50,-33.23,-52.29,-1.22
-34.23,58.57,-49.50,-33.23,-52.29,-1.22
-34.23,58.57,-49.50,-33.23,-52.29,-1.22
-34.24,58.56,-49.50,-33.24,-52.28,-1.22
-34.24,58.56,-49.50,-33.24,-52.28,-1.22
-34.24,58.56,-49.50,-33.24,-52.28,-1.22
-34.24,58.56,-49.50,-33.24,-52.28,-1.22
-34.26,58.77,-49.40,-33.21,-52.21,-1.22
-34.26,58.77,-49.40,-33.21,-52.21,-1.22
-34.26,58.77,-49.40,-33.21,-52.21,-1.22
-34.26,58.77,-49.40,-33.21,-52.21,-1.22
-34.34,58.99,-49.28,-33.19,-52.10,-1.21
-34.34,58.99,-49.28,-33.19,-52.10,-1.21
-34.34,58.99,-49.28,-33.19,-52.10,-1.21
-34.34,58.99,-49.28,-33.19,-52.10,-1.21
-34.47,59.21,-49.16,-33.16,-51.96,-1.21
-34.47,59.21,-49.16,-33.16,-51.96,-1.21
-34.47,59.21,-49.16,-33.16,-51.96,-1.21
-34.47,59.21,-49.16,-33.16,-51.96,-1.21
-34.63,59.42,-49.04,-33.14,-51.81,-1.20
-34.63,59.42,-49.04,-33.14,-51.81,-1.20
-34.63,59.42,-49.04,-33.14,-51.81,-1.20
-34.63,59.42,-49.04,-33.14,-51.81,-1.20
-34.80,59.63,-48.93,-33.12,-51.66,-1.19
-34.80,59.63,-48.93,-33.12,-51.66,-1.19
-34.80,59.63,-48.93,-33.12,-51.66,-1.19
-34.80,59.63,-48.93,-33.12,-51.66,-1.19
-34.97,59.80,-48.83,-33.10,-51.51,-1.18
-34.97,59.80,-48.83,-33.10,-51.51,-1.18
-34.97,59.80,-48.83,-33.10,-51.51,-1.18
-34.97,59.80,-48.83,-33.10,-51.51,-1.18
-34.82,59.78,-48.86,-33.10,-51.60,-1.19
-34.82,59.78,-48.86,-33.10,-51.60,-1.19
-34.82,59.78,-48.86,-33.10,-51.60,-1.19
-34.82,59.78,-48.86,-33.10,-51.60,-1.19
-34.91,59.98,-48.75,-33.08,-51.49,-1.18
-34.91,59.98,-48.75,-33.08,-51.49,-1.18
-34.91,59.98,-48.75,-33.08,-51.49,-1.18
-34.91,59.98,-48.75,-33.08,-51.49,-1.18
-35.03,60.18,-48.65,-33.06,-51.36,-1.17
-35.03,60.18,-48.65,-33.06,-51.36,-1.17
-35.03,60.18,-48.65,-33.06,-51.36,-1.17
-35.03,60.18,-48.65,-33.06,-51.36,-1.17
-35.19,60.38,-48.54,-33.04,-51.22,-1.16
-35.19,60.38,-48.54,-33.04,-51.22,-1.16
-35.19,60.38,-48.54,-33.04,-51.22,-1.16
-35.19,60.38,-48.54,-33.04,-51.22,-1.16
-35.36,60.57,-48.43,-33.02,-51.07,-1.15
-35.36,60.57,-48.43,-33.02,-51.07,-1.15
-35.36,60.57,-48.43,-33.02,-51.07,-1.15
-35.36,60.57,-48.43,-33.02,-51.07,-1.15
-35.54,60.74,-48.33,-33.01,-50.91,-1.15
-35.54,60.74,-48.33,-33.01,-50.91,-1.15
-35.54,60.74,-48.33,-33.01,-50.91,-1.15
-35.54,60.74,-48.33,-33.01,-50.91,-1.15
-35.38,60.68,-48.38,-33.01,-51.02,-1.15
-35.38,60.68,-48.38,-33.01,-51.02,-1.15
-35.38,60.68,-48.38,-33.01,-51.02,-1.15
-35.38,60.68,-48.38,-33.01,-51.02,-1.15
-35.43,60.89,-48.28,-32.99,-50.92,-1.15
-35.43,60.89,-48.28,-32.99,-50.92,-1.15
-35.43,60.89,-48.28,-32.99,-50.92,-1.15
-35.43,60.89,-48.28,-32.99,-50.92,-1.15
-35.52,61.11,-48.18,-32.98,-50.79,-1.14
-35.52,61.11,-48.18,-32.98,-50.79,-1.14
-35.52,61.11,-48.18,-32.98,-50.79,-1.14
-35.52,61.11,-48.18,-32.98,-50.79,-1.14
-35.62,61.34,-48.07,-32.96,-50.64,-1.13
-35.62,61.34,-48.07,-32.96,-50.64,-1.13
-35.62,61.34,-48.07,-32.96,-50.64,-1.13
-35.62,61.34,-48.07,-32.96,-50.64,-1.13
-35.74,61.55,-47.97,-32.94,-50.49,-1.12
-35.74,61.55,-47.97,-32.94,-50.49,-1.12
-35.74,61.55,-47.97,-32.94,-50.49,-1.12
-35.74,61.55,-47.97,-32.94,-50.49,-1.12
-35.74,61.55,-47.97,-32.94,-50.49,-1.12
-35.87,61.76,-47.87,-32.93,-50.34,-1.11
-35.87,61.76,-47.87,-32.93,-50.34,-1.11
-35.87,61.76,-47.87,-32.93,-50.34,-1.11
-35.87,61.76,-47.87,-32.93,-50.34,-1.11
-35.75,61.62,-47.93,-32.94,-50.47,-1.12
-35.75,61.62,-47.93,-32.94,-50.47,-1.12
-35.75,61.62,-47.93,-32.94,-50.47,-1.12
-35.75,61.62,-47.93,-32.94,-50.47,-1.12
-35.80,61.82,-47.85,-32.92,-50.37,-1.11
-35.80,61.82,-47.85,-32.92,-50.37,-1.11
-35.80,61.82,-47.85,-32.92,-50.37,-1.11
-35.80,61.82,-47.85,-32.92,-50.37,-1.11
-35.88,62.02,-47.75,-32.91,-50.25,-1.11
-35.88,62.02,-47.75,-32.91,-50.25,-1.11
-35.88,62.02,-47.75,-32.91,-50.25,-1.11
-35.88,62.02,-47.75,-32.91,-50.25,-1.11
-35.98,62.23,-47.65,-32.89,-50.11,-1.10
-35.98,62.23,-47.65,-32.89,-50.11,-1.10
-35.98,62.23,-47.65,-32.89,-50.11,-1.10
-35.98,62.23,-47.65,-32.89,-50.11,-1.10
-36.10,62.43,-47.56,-32.88,-49.96,-1.09
-36.10,62.43,-47.56,-32.88,-49.96,-1.09
-36.10,62.43,-47.56,-32.88,-49.96,-1.09
-36.10,62.43,-47.56,-32.88,-49.96,-1.09
-36.22,62.63,-47.46,-32.87,-49.81,-1.08
-36.22,62.63,-47.46,-32.87,-49.81,-1.08
-36.22,62.63,-47.46,-32.87,-49.81,-1.08
-36.22,62.63,-47.46,-32.87,-49.81,-1.08
-36.23,62.65,-47.46,-32.86,-49.80,-1.08
-36.23,62.65,-47.46,-32.86,-49.80,-1.08
-36.23,62.65,-47.46,-32.86,-49.80,-1.08
-36.23,62.65,-47.46,-32.86,-49.80,-1.08
-36.25,62.79,-47.39,-32.85,-49.73,-1.08
-36.25,62.79,-47.39,-32.85,-49.73,-1.08
-36.25,62.79,-47.39,-32.85,-49.73,-1.08
-36.25,62.79,-47.39,-32.85,-49.73,-1.08
-36.32,62.97,-47.31,-32.84,-49.62,-1.07
-36.32,62.97,-47.31,-32.84,-49.62,-1.07
-36.32,62.97,-47.31,-32.84,-49.62,-1.07
-36.32,62.97,-47.31,-32.84,-49.62,-1.07
-36.42,63.16,-47.22,-32.83,-49.49,-1.06
-36.42,63.16,-47.22,-32.83,-49.49,-1.06
-36.42,63.16,-47.22,-32.83,-49.49,-1.06
-36.42,63.16,-47.22,-32.83,-49.49,-1.06
-36.53,63.35,-47.13,-32.81,-49.35,-1.05
-36.53,63.35,-47.13,-32.81,-49.35,-1.05
-36.53,63.35,-47.13,-32.81,-49.35,-1.05
-36.53,63.35,-47.13,-32.81,-49.35,-1.05
-36.64,63.54,-47.04,-32.80,-49.21,-1.04
-36.64,63.54,-47.04,-32.80,-49.21,-1.04
-36.64,63.54,-47.04,-32.80,-49.21,-1.04
-36.76,63.72,-46.96,-32.79,-49.06,-1.03
-36.76,63.72,-46.96,-32.79,-49.06,-1.03
-36.76,63.72,-46.96,-32.79,-49.06,-1.03
-36.76,63.72,-46.96,-32.79,-49.06,-1.03
-36.76,63.72,-46.96,-32.79,-49.06,-1.03
-36.67,63.65,-47.00,-32.80,-49.15,-1.04
-36.67,63.65,-47.00,-32.80,-49.15,-1.04
-36.67,63.65,-47.00,-32.80,-49.15,-1.04
-36.67,63.65,-47.00,-32.80,-49.15,-1.04
-36.73,63.81,-46.92,-32.78,-49.05,-1.03
-36.73,63.81,-46.92,-32.78,-49.05,-1.03
-36.73,63.81,-46.92,-32.78,-49.05,-1.03
-36.73,63.81,-46.92,-32.78,-49.05,-1.03
-36.82,63.99,-46.84,-32.77,-48.92,-1.03
-36.82,63.99,-46.84,-32.77,-48.92,-1.03
-36.82,63.99,-46.84,-32.77,-48.92,-1.03
-36.82,63.99,-46.84,-32.77,-48.92,-1.03
-36.92,64.16,-46.76,-32.76,-48.79,-1.02
-36.92,64.16,-46.76,-32.76,-48.79,-1.02
-36.92,64.16,-46.76,-32.76,-48.79,-1.02
-36.92,64.16,-46.76,-32.76,-48.79,-1.02
-37.03,64.34,-46.68,-32.75,-48.65,-1.01
-37.03,64.34,-46.68,-32.75,-48.65,-1.01
-37.03,64.34,-46.68,-32.75,-48.65,-1.01
-37.03,64.34,-46.68,-32.75,-48.65,-1.01
-37.14,64.50,-46.60,-32.75,-48.51,-1.00
-37.14,64.50,-46.60,-32.75,-48.51,-1.00
-37.14,64.50,-46.60,-32.75,-48.51,-1.00
-37.14,64.50,-46.60,-32.75,-48.51,-1.00
-37.05,64.41,-46.65,-32.75,-48.61,-1.01
-37.05,64.41,-46.65,-32.75,-48.61,-1.01
-37.05,64.41,-46.65,-32.75,-48.61,-1.01
-37.05,64.41,-46.65,-32.75,-48.61,-1.01
-37.11,64.57,-46.58,-32.74,-48.51,-1.00
-37.11,64.57,-46.58,-32.74,-48.51,-1.00
-37.11,64.57,-46.58,-32.74,-48.51,-1.00
-37.11,64.57,-46.58,-32.74,-48.51,-1.00
-37.19,64.73,-46.50,-32.73,-48.39,-0.99
-37.19,64.73,-46.50,-32.73,-48.39,-0.99
-37.19,64.73,-46.50,-32.73,-48.39,-0.99
-37.19,64.73,-46.50,-32.73,-48.39,-0.99
-37.29,64.89,-46.43,-32.72,-48.26,-0.98
-37.29,64.89,-46.43,-32.72,-48.26,-0.98
-37.29,64.89,-46.43,-32.72,-48.26,-0.98
-37.29,64.89,-46.43,-32.72,-48.26,-0.98
-37.40,65.06,-46.36,-32.71,-48.12,-0.97
-37.40,65.06,-46.36,-32.71,-48.12,-0.97
-37.40,65.06,-46.36,-32.71,-48.12,-0.97
-37.40,65.06,-46.36,-32.71,-48.12,-0.97
-37.50,65.21,-46.29,-32.71,-47.98,-0.96
-37.50,65.21,-46.29,-32.71,-47.98,-0.96
-37.50,65.21,-46.29,-32.71,-47.98,-0.96
-37.50,65.21,-46.29,-32.71,-47.98,-0.96
-37.40,65.08,-46.35,-32.71,-48.11,-0.97
-37.40,65.08,-46.35,-32.71,-48.11,-0.97
-37.40,65.08,-46.35,-32.71,-48.11,-0.97
-37.40,65.08,-46.35,-32.71,-48.11,-0.97
-37.45,65.22,-46.28,-32.70,-48.02,-0.97
-37.45,65.22,-46.28,-32.70,-48.02,-0.97
-37.45,65.22,-46.28,-32.70,-48.02,-0.97
-37.45,65.22,-46.28,-32.70,-48.02,-0.97
-37.53,65.37,-46.22,-32.69,-47.90,-0.96
-37.53,65.37,-46.22,-32.69,-47.90,-0.96
-37.53,65.37,-46.22,-32.69,-47.90,-0.96
-37.53,65.37,-46.22,-32.69,-47.90,-0.96
-37.62,65.52,-46.15,-32.69,-47.78,-0.95
-37.62,65.52,-46.15,-32.69,-47.78,-0.95
-37.62,65.52,-46.15,-32.69,-47.78,-0.95
-37.62,65.52,-46.15,-32.69,-47.78,-0.95
-37.72,65.67,-46.08,-32.68,-47.64,-0.94
-37.72,65.67,-46.08,-32.68,-47.64,-0.94
-37.72,65.67,-46.08,-32.68,-47.64,-0.94
-37.72,65.67,-46.08,-32.68,-47.64,-0.94
-37.82,65.82,-46.01,-32.67,-47.51,-0.93
-37.82,65.82,-46.01,-32.67,-47.51,-0.93
-37.82,65.82,-46.01,-32.67,-47.51,-0.93
-37.82,65.82,-46.01,-32.67,-47.51,-0.93
-37.83,65.82,-46.01,-32.67,-47.51,-0.93
-37.83,65.82,-46.01,-32.67,-47.51,-0.93
-37.83,65.82,-46.01,-32.67,-47.51,-0.93
-37.83,65.82,-46.01,-32.67,-47.51,-0.93
-37.87,65.94,-45.96,-32.67,-47.43,-0.93
-37.87,65.94,-45.96,-32.67,-47.43,-0.93
-37.87,65.94,-45.96,-32.67,-47.43,-0.93
-37.87,65.94,-45.96,-32.67,-47.43,-0.93
-37.94,66.08,-45.90,-32.66,-47.32,-0.92
-37.94,66.08,-45.90,-32.66,-47.32,-0.92
-37.94,66.08,-45.90,-32.66,-47.32,-0.92
-37.94,66.08,-45.90,-32.66,-47.32,-0.92
-38.03,66.22,-45.84,-32.65,-47.20,-0.91
-38.03,66.22,-45.84,-32.65,-47.20,-0.91
-38.03,66.22,-45.84,-32.65,-47.20,-0.91
-38.03,66.22,-45.84,-32.65,-47.20,-0.91
-38.12,66.36,-45.77,-32.65,-47.07,-0.91
-38.12,66.36,-45.77,-32.65,-47.07,-0.91
-38.12,66.36,-45.77,-32.65,-47.07,-0.91
-38.12,66.36,-45.77,-32.65,-47.07,-0.91
-38.22,66.50,-45.71,-32.65,-46.94,-0.90
-38.22,66.50,-45.71,-32.65,-46.94,-0.90
-38.22,66.50,-45.71,-32.65,-46.94,-0.90
-38.22,66.50,-45.71,-32.65,-46.94,-0.90
-38.27,66.57,-45.68,-32.64,-46.88,-0.89
-38.27,66.57,-45.68,-32.64,-46.88,-0.89
-38.27,66.57,-45.68,-32.64,-46.88,-0.89
-38.27,66.57,-45.68,-32.64,-46.88,-0.89
-38.26,66.59,-45.67,-32.64,-46.88,-0.89
-38.26,66.59,-45.67,-32.64,-46.88,-0.89
-38.26,66.59,-45.67,-32.64,-46.88,-0.89
-38.26,66.59,-45.67,-32.64,-46.88,-0.89
-38.33,66.72,-45.62,-32.63,-46.77,-0.89
-38.33,66.72,-45.62,-32.63,-46.77,-0.89
-38.33,66.72,-45.62,-32.63,-46.77,-0.89
-38.33,66.72,-45.62,-32.63,-46.77,-0.89
-38.41,66.85,-45.56,-32.63,-46.66,-0.88
-38.41,66.85,-45.56,-32.63,-46.66,-0.88
-38.41,66.85,-45.56,-32.63,-46.66,-0.88
-38.41,66.85,-45.56,-32.63,-46.66,-0.88
-38.50,66.98,-45.50,-32.63,-46.53,-0.87
-38.50,66.98,-45.50,-32.63,-46.53,-0.87
-38.50,66.98,-45.50,-32.63,-46.53,-0.87
-38.50,66.98,-45.50,-32.63,-46.53,-0.87
-38.59,67.11,-45.44,-32.62,-46.41,-0.86
-38.59,67.11,-45.44,-32.62,-46.41,-0.86
-38.59,67.11,-45.44,-32.62,-46.41,-0.86
-38.59,67.11,-45.44,-32.62,-46.41,-0.86
-38.69,67.23,-45.39,-32.62,-46.28,-0.85
-38.69,67.23,-45.39,-32.62,-46.28,-0.85
-38.69,67.23,-45.39,-32.62,-46.28,-0.85
-38.69,67.23,-45.39,-32.62,-46.28,-0.85
-38.62,67.18,-45.41,-32.62,-46.36,-0.86
-38.62,67.18,-45.41,-32.62,-46.36,-0.86
-38.62,67.18,-45.41,-32.62,-46.36,-0.86
-38.62,67.18,-45.41,-32.62,-46.36,-0.86
-38.69,67.29,-45.36,-32.61,-46.26,-0.85
-38.69,67.29,-45.36,-32.61,-46.26,-0.85
-38.69,67.29,-45.36,-32.61,-46.26,-0.85
-38.69,67.29,-45.36,-32.61,-46.26,-0.85
-38.69,67.29,-45.36,-32.61,-46.26,-0.85
-38.77,67.41,-45.31,-32.61,-46.15,-0.84
-38.77,67.41,-45.31,-32.61,-46.15,-0.84
-38.77,67.41,-45.31,-32.61,-46.15,-0.84
-38.77,67.41,-45.31,-32.61,-46.15,-0.84
-38.86,67.53,-45.26,-32.61,-46.03,-0.83
-38.86,67.53,-45.26,-32.61,-46.03,-0.83
-38.86,67.53,-45.26,-32.61,-46.03,-0.83
-38.86,67.53,-45.26,-32.61,-46.03,-0.83
-38.95,67.65,-45.20,-32.61,-45.90,-0.83
-38.95,67.65,-45.20,-32.61,-45.90,-0.83
-38.95,67.65,-45.20,-32.61,-45.90,-0.83
-38.95,67.65,-45.20,-32.61,-45.90,-0.83
-39.05,67.77,-45.15,-32.60,-45.78,-0.82
-39.05,67.77,-45.15,-32.60,-45.78,-0.82
-39.05,67.77,-45.15,-32.60,-45.78,-0.82
-39.05,67.77,-45.15,-32.60,-45.78,-0.82
-38.96,67.67,-45.20,-32.60,-45.88,-0.82
-38.96,67.67,-45.20,-32.60,-45.88,-0.82
-38.96,67.67,-45.20,-32.60,-45.88,-0.82
-38.96,67.67,-45.20,-32.60,-45.88,-0.82
-39.02,67.78,-45.15,-32.60,-45.79,-0.82
-39.02,67.78,-45.15,-32.60,-45.79,-0.82
-39.02,67.78,-45.15,-32.60,-45.79,-0.82
-39.02,67.78,-45.15,-32.60,-45.79,-0.82
-39.10,67.88,-45.10,-32.60,-45.69,-0.81
-39.10,67.88,-45.10,-32.60,-45.69,-0.81
-39.10,67.88,-45.10,-32.60,-45.69,-0.81
-39.10,67.88,-45.10,-32.60,-45.69,-0.81
-39.19,68.00,-45.05,-32.60,-45.57,-0.80
-39.19,68.00,-45.05,-32.60,-45.57,-0.80
-39.19,68.00,-45.05,-32.60,-45.57,-0.80
-39.19,68.00,-45.05,-32.60,-45.57,-0.80
-39.28,68.11,-45.00,-32.59,-45.45,-0.79
-39.28,68.11,-45.00,-32.59,-45.45,-0.79
-39.28,68.11,-45.00,-32.59,-45.45,-0.79
-39.28,68.11,-45.00,-32.59,-45.45,-0.79
-39.38,68.22,-44.96,-32.59,-45.33,-0.79
-39.38,68.22,-44.96,-32.59,-45.33,-0.79
-39.38,68.22,-44.96,-32.59,-45.33,-0.79
-39.38,68.22,-44.96,-32.59,-45.33,-0.79
-39.38,68.24,-44.95,-32.59,-45.32,-0.78
-39.38,68.24,-44.95,-32.59,-45.32,-0.78
-39.38,68.24,-44.95,-32.59,-45.32,-0.78
-39.38,68.24,-44.95,-32.59,-45.32,-0.78
-39.41,68.47,-44.81,-32.56,-45.22,-0.78
-39.41,68.47,-44.81,-32.56,-45.22,-0.78
-39.41,68.47,-44.81,-32.56,-45.22,-0.78
-39.41,68.47,-44.81,-32.56,-45.22,-0.78
-39.41,68.87,-44.55,-32.50,-45.08,-0.77
-39.41,68.87,-44.55,-32.50,-45.08,-0.77
-39.41,68.87,-44.55,-32.50,-45.08,-0.77
-39.41,68.87,-44.55,-32.50,-45.08,-0.77
-39.39,69.33,-44.25,-32.42,-44.94,-0.75
-39.39,69.33,-44.25,-32.42,-44.94,-0.75
-39.39,69.33,-44.25,-32.42,-44.94,-0.75
-39.39,69.33,-44.25,-32.42,-44.94,-0.75
-39.37,69.76,-43.97,-32.35,-44.82,-0.74
-39.37,69.76,-43.97,-32.35,-44.82,-0.74
-39.37,69.76,-43.97,-32.35,-44.82,-0.74
-39.37,69.76,-43.97,-32.35,-44.82,-0.74
-39.36,70.04,-43.78,-32.31,-44.73,-0.74
-39.36,70.04,-43.78,-32.31,-44.73,-0.74
-39.36,70.04,-43.78,-32.31,-44.73,-0.74
-39.36,70.04,-43.78,-32.31,-44.73,-0.74
-39.36,70.22,-43.66,-32.28,-44.67,-0.73
-39.36,70.22,-43.66,-32.28,-44.67,-0.73
-39.36,70.22,-43.66,-32.28,-44.67,-0.73
-39.36,70.22,-43.66,-32.28,-44.67,-0.73
-39.42,70.09,-43.76,-32.31,-44.66,-0.73
-39.42,70.09,-43.76,-32.31,-44.66,-0.73
-39.42,70.09,-43.76,-32.31,-44.66,-0.73
-39.42,70.09,-43.76,-32.31,-44.66,-0.73
-39.54,70.18,-43.73,-32.32,-44.53,-0.72
-39.54,70.18,-43.73,-32.32,-44.53,-0.72
-39.54,70.18,-43.73,-32.32,-44.53,-0.72
-39.54,70.18,-43.73,-32.32,-44.53,-0.72
-39.67,70.28,-43.70,-32.32,-44.37,-0.71
-39.67,70.28,-43.70,-32.32,-44.37,-0.71
-39.67,70.28,-43.70,-32.32,-44.37,-0.71
-39.67,70.28,-43.70,-32.32,-44.37,-0.71
-39.80,70.37,-43.67,-32.33,-44.23,-0.70
-39.80,70.37,-43.67,-32.33,-44.23,-0.70
-39.80,70.37,-43.67,-32.33,-44.23,-0.70
-39.80,70.37,-43.67,-32.33,-44.23,-0.70
-39.91,70.44,-43.65,-32.34,-44.11,-0.69
-39.91,70.44,-43.65,-32.34,-44.11,-0.69
-39.91,70.44,-43.65,-32.34,-44.11,-0.69
-39.91,70.44,-43.65,-32.34,-44.11,-0.69
-39.96,70.48,-43.64,-32.34,-44.05,-0.69
-39.96,70.48,-43.64,-32.34,-44.05,-0.69
-39.96,70.48,-43.64,-32.34,-44.05,-0.69
-39.96,70.48,-43.64,-32.34,-44.05,-0.69
-39.96,70.48,-43.64,-32.34,-44.05,-0.69
-39.96,70.48,-43.64,-32.34,-44.05,-0.69
-39.96,70.48,-43.64,-32.34,-44.05,-0.69
-39.96,70.48,-43.64,-32.34,-44.05,-0.69
-40.04,70.54,-43.62,-32.34,-43.96,-0.68
-40.04,70.54,-43.62,-32.34,-43.96,-0.68
-40.04,70.54,-43.62,-32.34,-43.96,-0.68
-40.04,70.54,-43.62,-32.34,-43.96,-0.68
-40.13,70.61,-43.60,-32.35,-43.86,-0.68
-40.13,70.61,-43.60,-32.35,-43.86,-0.68
-40.13,70.61,-43.60,-32.35,-43.86,-0.68
-40.13,70.61,-43.60,-32.35,-43.86,-0.68
-40.23,70.67,-43.58,-32.35,-43.75,-0.67
-40.23,70.67,-43.58,-32.35,-43.75,-0.67
-40.23,70.67,-43.58,-32.35,-43.75,-0.67
-40.23,70.67,-43.58,-32.35,-43.75,-0.67
-40.33,70.74,-43.56,-32.36,-43.64,-0.66
-40.33,70.74,-43.56,-32.36,-43.64,-0.66
-40.33,70.74,-43.56,-32.36,-43.64,-0.66
-40.33,70.74,-43.56,-32.36,-43.64,-0.66
-40.42,70.80,-43.54,-32.36,-43.53,-0.65
-40.42,70.80,-43.54,-32.36,-43.53,-0.65
-40.42,70.80,-43.54,-32.36,-43.53,-0.65
-40.42,70.80,-43.54,-32.36,-43.53,-0.65
-40.34,70.75,-43.55,-32.36,-43.63,-0.66
-40.34,70.75,-43.55,-32.36,-43.63,-0.66
-40.34,70.75,-43.55,-32.36,-43.63,-0.66
-40.34,70.75,-43.55,-32.36,-43.63,-0.66
-40.41,70.80,-43.54,-32.36,-43.55,-0.65
-40.41,70.80,-43.54,-32.36,-43.55,-0.65
-40.41,70.80,-43.54,-32.36,-43.55,-0.65
